Refund_ID,Transaction_ID,Refund_Date,Refund_Amount,Refund_Reason,Refund_Status
REF102138,TXN10052129,27-01-2024,201.66,Customer Request,Completed
REF102139,TXN10101258,08-12-2023,112.6,Customer Request,Pending
REF102140,TXN10143225,28-04-2023,310.7,Product Return,Completed
REF102141,TXN10140486,21-07-2024,1357.6,Merchant Cancellation,Completed
REF102142,TXN10148207,15-02-2023,300.56,Customer Request,Completed
REF102143,TXN10001478,17-01-2024,141.92,Merchant Cancellation,Completed
REF102144,TXN10189646,16-04-2025,361.52,Duplicate Payment,Completed
REF102145,TXN10029381,27-10-2024,1658.95,Duplicate Payment,Completed
REF102146,TXN10035829,12-12-2023,441.98,Duplicate Payment,Completed
REF102147,TXN10125731,09-07-2023,2472.71,Product Return,Completed
REF102148,TXN10015756,05-03-2024,176.64,Product Return,Pending
REF102149,TXN10090991,02-05-2025,1274.88,Merchant Cancellation,Completed
REF102150,TXN10124584,16-10-2024,269.9,Merchant Cancellation,Completed
REF102151,TXN10076621,05-06-2023,938.61,Failed Service,Completed
REF102152,TXN10057139,23-10-2023,1844.96,Failed Service,Completed
REF102153,TXN10173765,23-09-2023,286.13,Merchant Cancellation,Completed
REF102154,TXN10093940,24-04-2024,1569.61,Customer Request,Completed
REF102155,TXN10020065,15-08-2023,798.71,Product Return,Pending
REF102156,TXN10148378,15-03-2025,531.2,Merchant Cancellation,Completed
REF102157,TXN10135561,10-11-2024,1347.53,Failed Service,Completed
REF102158,TXN10187942,29-08-2025,154.46,Product Return,Completed
REF102159,TXN10026667,31-12-2023,151.69,Duplicate Payment,Completed
REF102160,TXN10043751,02-12-2025,579.82,Customer Request,Completed
REF102161,TXN10078530,07-07-2025,967.28,Customer Request,Completed
REF102162,TXN10076944,20-06-2023,651.22,Customer Request,Rejected
REF102163,TXN10012119,03-10-2024,961.91,Product Return,Completed
REF102164,TXN10150154,20-03-2024,552.27,Merchant Cancellation,Completed
REF102165,TXN10137278,18-07-2024,104.25,Product Return,Completed
REF102166,TXN10052633,30-04-2023,705.5,Product Return,Completed
REF102167,TXN10033138,15-06-2023,718.01,Failed Service,Completed
REF102168,TXN10153489,25-05-2024,441.48,Failed Service,Rejected
REF102169,TXN10034516,15-09-2024,701.89,Merchant Cancellation,Completed
REF102170,TXN10088231,01-11-2025,246.74,Failed Service,Completed
REF102171,TXN10091680,16-08-2025,710.96,Product Return,Completed
REF102172,TXN10078728,03-06-2025,815.98,Product Return,Pending
REF102173,TXN10056580,18-12-2023,194.75,Duplicate Payment,Completed
REF102174,TXN10052598,13-04-2023,362.96,Customer Request,Completed
REF102175,TXN10157877,26-01-2025,828.67,Failed Service,Completed
REF102176,TXN10051933,22-01-2023,380.37,Merchant Cancellation,Completed
REF102177,TXN10116947,20-10-2024,979.6,Duplicate Payment,Completed
REF102178,TXN10152446,24-04-2025,195.32,Merchant Cancellation,Completed
REF102179,TXN10075264,12-05-2024,428.14,Product Return,Pending
REF102180,TXN10088727,08-05-2025,259.75,Failed Service,Completed
REF102181,TXN10017487,20-02-2025,2356.47,Merchant Cancellation,Pending
REF102182,TXN10034792,28-10-2023,1284.63,Failed Service,Rejected
REF102183,TXN10127946,12-09-2025,349.01,Duplicate Payment,Completed
REF102184,TXN10084636,20-12-2025,1660.36,Customer Request,Pending
REF102185,TXN10122179,19-10-2024,287.94,Product Return,Completed
REF102186,TXN10118392,28-11-2023,225.38,Failed Service,Completed
REF102187,TXN10183866,07-10-2023,293.65,Failed Service,Completed
REF102188,TXN10170132,20-03-2023,204.4,Duplicate Payment,Completed
REF102189,TXN10049419,01-12-2023,719.52,Merchant Cancellation,Completed
REF102190,TXN10114249,24-10-2025,465.06,Merchant Cancellation,Completed
REF102191,TXN10151710,30-06-2023,188.6,Product Return,Completed
REF102192,TXN10007555,26-07-2025,2184.1,Merchant Cancellation,Completed
REF102193,TXN10108294,02-12-2024,425.14,Merchant Cancellation,Completed
REF102194,TXN10047724,28-10-2023,102.51,Customer Request,Rejected
REF102195,TXN10089380,12-04-2023,431.62,Failed Service,Completed
REF102196,TXN10005703,03-07-2024,131.47,Product Return,Completed
REF102197,TXN10137539,12-05-2025,401.08,Merchant Cancellation,Completed
REF102198,TXN10143912,29-06-2025,291.25,Merchant Cancellation,Completed
REF102199,TXN10004637,10-05-2025,1557.34,Failed Service,Completed
REF102200,TXN10185391,06-07-2024,221.94,Merchant Cancellation,Completed
REF102201,TXN10097544,10-03-2024,1582.45,Duplicate Payment,Completed
REF102202,TXN10130872,11-02-2023,3196.33,Customer Request,Completed
REF102203,TXN10165131,03-08-2024,353.54,Failed Service,Completed
REF102204,TXN10167360,22-11-2025,1145.8,Customer Request,Completed
REF102205,TXN10076379,04-08-2025,192.67,Duplicate Payment,Completed
REF102206,TXN10097991,11-02-2023,307.74,Failed Service,Completed
REF102207,TXN10052465,02-08-2023,917.44,Merchant Cancellation,Completed
REF102208,TXN10010194,22-09-2024,226.52,Merchant Cancellation,Completed
REF102209,TXN10108838,15-03-2024,266.69,Merchant Cancellation,Pending
REF102210,TXN10006216,06-04-2025,799.69,Customer Request,Completed
REF102211,TXN10030906,09-01-2024,196.41,Duplicate Payment,Completed
REF102212,TXN10105875,15-08-2023,642.87,Customer Request,Completed
REF102213,TXN10174935,26-03-2024,687.8,Merchant Cancellation,Completed
REF102214,TXN10099503,24-04-2025,232.64,Duplicate Payment,Completed
REF102215,TXN10144443,18-08-2024,149.95,Customer Request,Completed
REF102216,TXN10168320,23-08-2025,331.87,Customer Request,Completed
REF102217,TXN10108152,04-07-2024,289.52,Failed Service,Completed
REF102218,TXN10048509,17-06-2024,639.87,Customer Request,Completed
REF102219,TXN10173023,13-08-2024,313.75,Failed Service,Completed
REF102220,TXN10022654,03-07-2025,224.06,Duplicate Payment,Completed
REF102221,TXN10010246,02-11-2025,130.37,Merchant Cancellation,Completed
REF102222,TXN10019474,10-12-2023,69.97,Merchant Cancellation,Completed
REF102223,TXN10147882,23-09-2023,216.32,Product Return,Completed
REF102224,TXN10067695,09-01-2024,387.06,Failed Service,Completed
REF102225,TXN10179950,10-02-2023,293.1,Merchant Cancellation,Completed
REF102226,TXN10197046,07-09-2025,81.46,Failed Service,Rejected
REF102227,TXN10116381,15-08-2024,470.42,Product Return,Completed
REF102228,TXN10100418,30-11-2024,528.63,Duplicate Payment,Completed
REF102229,TXN10069216,01-04-2025,1572.01,Merchant Cancellation,Completed
REF102230,TXN10140795,18-04-2025,145.25,Customer Request,Completed
REF102231,TXN10138478,13-04-2024,861.25,Duplicate Payment,Completed
REF102232,TXN10176067,24-11-2023,350.23,Customer Request,Completed
REF102233,TXN10171157,18-07-2023,528.31,Customer Request,Completed
REF102234,TXN10191504,16-01-2024,1884.33,Duplicate Payment,Completed
REF102235,TXN10029264,03-08-2025,1607.91,Failed Service,Completed
REF102236,TXN10091259,24-02-2024,289.41,Failed Service,Completed
REF102237,TXN10195996,04-09-2024,579.29,Merchant Cancellation,Completed
REF102238,TXN10100277,25-11-2024,771.44,Merchant Cancellation,Completed
REF102239,TXN10165758,01-06-2025,784.15,Product Return,Completed
REF102240,TXN10046317,14-07-2024,749.29,Duplicate Payment,Completed
REF102241,TXN10017026,23-04-2025,890.37,Failed Service,Completed
REF102242,TXN10010911,30-10-2025,1589.65,Customer Request,Completed
REF102243,TXN10101834,19-01-2024,393.56,Duplicate Payment,Rejected
REF102244,TXN10155970,15-05-2025,244.97,Product Return,Pending
REF102245,TXN10036704,16-03-2023,217.52,Merchant Cancellation,Completed
REF102246,TXN10104225,15-01-2025,140.83,Product Return,Completed
REF102247,TXN10030847,06-01-2025,126.19,Customer Request,Completed
REF102248,TXN10179694,29-04-2023,536.33,Product Return,Pending
REF102249,TXN10084811,11-01-2024,610.77,Customer Request,Completed
REF102250,TXN10113627,12-08-2025,584.02,Merchant Cancellation,Completed
REF102251,TXN10091915,13-04-2025,653.42,Customer Request,Completed
REF102252,TXN10177048,31-01-2023,741.11,Merchant Cancellation,Completed
REF102253,TXN10107290,23-08-2024,350.49,Product Return,Completed
REF102254,TXN10037381,03-09-2023,3076.8,Customer Request,Completed
REF102255,TXN10133248,10-05-2024,687.73,Failed Service,Completed
REF102256,TXN10054524,27-07-2024,473.11,Customer Request,Completed
REF102257,TXN10198327,22-12-2024,646.29,Failed Service,Completed
REF102258,TXN10123470,12-09-2024,118.56,Duplicate Payment,Completed
REF102259,TXN10179589,09-06-2024,769.22,Failed Service,Completed
REF102260,TXN10146393,20-04-2024,452.78,Customer Request,Completed
REF102261,TXN10125108,18-11-2023,191.99,Customer Request,Completed
REF102262,TXN10046537,20-04-2023,671.11,Duplicate Payment,Completed
REF102263,TXN10187730,11-12-2023,197.01,Duplicate Payment,Completed
REF102264,TXN10001797,02-10-2024,680.86,Product Return,Completed
REF102265,TXN10157545,07-05-2024,595.15,Merchant Cancellation,Pending
REF102266,TXN10192174,04-10-2025,1983.8,Duplicate Payment,Completed
REF102267,TXN10082381,27-07-2024,1828.69,Merchant Cancellation,Completed
REF102268,TXN10049531,20-12-2023,552.97,Customer Request,Pending
REF102269,TXN10077341,27-08-2023,716.77,Product Return,Completed
REF102270,TXN10167114,27-09-2023,691.98,Duplicate Payment,Completed
REF102271,TXN10046080,26-02-2024,371.89,Product Return,Completed
REF102272,TXN10173521,01-11-2023,535.6,Merchant Cancellation,Completed
REF102273,TXN10109258,28-11-2025,520.18,Customer Request,Rejected
REF102274,TXN10133392,06-06-2025,1359.03,Customer Request,Completed
REF102275,TXN10086480,06-02-2023,1254.09,Customer Request,Completed
REF102276,TXN10139168,16-01-2024,151.87,Duplicate Payment,Rejected
REF102277,TXN10184894,06-08-2025,2012.15,Duplicate Payment,Completed
REF102278,TXN10164529,07-01-2024,434.1,Failed Service,Completed
REF102279,TXN10008925,16-07-2023,216.71,Product Return,Completed
REF102280,TXN10182846,18-08-2023,288.01,Customer Request,Completed
REF102281,TXN10186970,15-11-2024,1354.06,Duplicate Payment,Completed
REF102282,TXN10074432,15-02-2024,250.42,Duplicate Payment,Completed
REF102283,TXN10006720,17-01-2024,205.61,Product Return,Completed
REF102284,TXN10033311,19-10-2025,286.44,Customer Request,Completed
REF102285,TXN10097188,20-02-2023,251.57,Merchant Cancellation,Completed
REF102286,TXN10051632,30-12-2023,375.25,Duplicate Payment,Completed
REF102287,TXN10152177,09-03-2024,251.57,Customer Request,Completed
REF102288,TXN10194838,21-01-2025,122.58,Failed Service,Completed
REF102289,TXN10142834,07-04-2025,194.5,Failed Service,Completed
REF102290,TXN10122471,18-03-2025,180.25,Failed Service,Completed
REF102291,TXN10090522,04-10-2024,166.65,Duplicate Payment,Completed
REF102292,TXN10186253,22-01-2025,1292.23,Product Return,Completed
REF102293,TXN10081898,17-09-2024,712.76,Customer Request,Completed
REF102294,TXN10034461,19-01-2024,272.2,Failed Service,Completed
REF102295,TXN10099799,21-02-2023,351.76,Failed Service,Pending
REF102296,TXN10121726,23-07-2025,2531.64,Duplicate Payment,Completed
REF102297,TXN10003158,16-02-2024,302.72,Merchant Cancellation,Pending
REF102298,TXN10032126,23-11-2024,883.49,Merchant Cancellation,Completed
REF102299,TXN10193436,15-11-2023,811.89,Duplicate Payment,Completed
REF102300,TXN10064159,07-02-2025,963.05,Merchant Cancellation,Completed
REF102301,TXN10084555,26-06-2024,802.2,Failed Service,Completed
REF102302,TXN10064372,11-07-2025,135.39,Merchant Cancellation,Completed
REF102303,TXN10058677,27-07-2023,106.02,Merchant Cancellation,Completed
REF102304,TXN10184994,04-05-2023,652.17,Customer Request,Completed
REF102305,TXN10063955,11-01-2023,154.44,Customer Request,Completed
REF102306,TXN10198100,12-06-2025,86.76,Product Return,Completed
REF102307,TXN10097874,11-11-2025,1357.99,Customer Request,Pending
REF102308,TXN10067408,28-04-2025,576.18,Failed Service,Rejected
REF102309,TXN10024826,15-02-2025,254.63,Duplicate Payment,Completed
REF102310,TXN10017882,07-01-2025,66.96,Product Return,Completed
REF102311,TXN10152620,18-11-2024,152.75,Duplicate Payment,Completed
REF102312,TXN10047299,11-05-2025,443.41,Product Return,Completed
REF102313,TXN10012700,19-02-2024,297.54,Product Return,Pending
REF102314,TXN10175274,26-07-2023,777.97,Failed Service,Completed
REF102315,TXN10079004,22-03-2025,1259.45,Failed Service,Completed
REF102316,TXN10048588,01-02-2024,2043.6,Merchant Cancellation,Completed
REF102317,TXN10104283,12-08-2024,175.64,Product Return,Pending
REF102318,TXN10039468,29-08-2023,381.33,Failed Service,Completed
REF102319,TXN10056131,24-08-2024,1617.88,Product Return,Completed
REF102320,TXN10024371,26-10-2025,583.89,Customer Request,Completed
REF102321,TXN10142772,17-03-2025,1434.9,Failed Service,Completed
REF102322,TXN10070141,08-11-2023,453.93,Failed Service,Completed
REF102323,TXN10000896,15-08-2023,311.56,Failed Service,Completed
REF102324,TXN10110989,26-03-2025,553.22,Failed Service,Completed
REF102325,TXN10065877,27-08-2025,1856.79,Merchant Cancellation,Completed
REF102326,TXN10057150,11-05-2024,667.03,Duplicate Payment,Completed
REF102327,TXN10187041,03-07-2024,202.57,Customer Request,Completed
REF102328,TXN10024872,09-08-2024,770.15,Customer Request,Rejected
REF102329,TXN10184063,21-09-2024,767.25,Failed Service,Rejected
REF102330,TXN10145809,10-12-2025,354.03,Merchant Cancellation,Completed
REF102331,TXN10094283,22-01-2023,1203.98,Failed Service,Completed
REF102332,TXN10172023,15-10-2023,1746.3,Merchant Cancellation,Completed
REF102333,TXN10128019,15-01-2024,873.22,Duplicate Payment,Completed
REF102334,TXN10040094,11-01-2026,371.27,Merchant Cancellation,Completed
REF102335,TXN10193616,15-01-2023,107.37,Customer Request,Completed
REF102336,TXN10052866,18-12-2024,545.32,Product Return,Completed
REF102337,TXN10091938,23-08-2024,201.27,Customer Request,Completed
REF102338,TXN10166782,23-06-2023,250.74,Duplicate Payment,Completed
REF102339,TXN10170106,17-12-2024,1301.8,Product Return,Completed
REF102340,TXN10077756,15-08-2024,618.25,Duplicate Payment,Completed
REF102341,TXN10129549,28-01-2024,741.5,Duplicate Payment,Completed
REF102342,TXN10050477,02-03-2023,2539.09,Duplicate Payment,Completed
REF102343,TXN10194582,20-08-2023,126.77,Product Return,Pending
REF102344,TXN10151448,12-06-2024,753.23,Duplicate Payment,Completed
REF102345,TXN10158122,23-07-2023,204.93,Product Return,Completed
REF102346,TXN10081825,26-04-2024,1354.04,Failed Service,Completed
REF102347,TXN10063243,20-06-2024,453.16,Product Return,Completed
REF102348,TXN10136608,19-08-2025,331.9,Merchant Cancellation,Completed
REF102349,TXN10091754,30-05-2023,578.76,Failed Service,Completed
REF102350,TXN10016977,30-12-2024,211.19,Merchant Cancellation,Completed
REF102351,TXN10102463,16-06-2023,496.54,Product Return,Completed
REF102352,TXN10132666,27-05-2023,1105.86,Product Return,Completed
REF102353,TXN10090232,12-07-2023,960.25,Product Return,Pending
REF102354,TXN10125339,03-04-2024,309.46,Merchant Cancellation,Completed
REF102355,TXN10145253,08-11-2023,144.93,Customer Request,Completed
REF102356,TXN10069371,14-11-2024,425.3,Customer Request,Completed
REF102357,TXN10156622,14-03-2025,2188.14,Customer Request,Completed
REF102358,TXN10004655,29-11-2025,769.4,Product Return,Completed
REF102359,TXN10133525,13-12-2023,874.61,Customer Request,Completed
REF102360,TXN10136053,22-01-2023,591.76,Duplicate Payment,Completed
REF102361,TXN10098200,17-08-2023,462.38,Product Return,Completed
REF102362,TXN10137385,10-01-2024,1426.79,Customer Request,Completed
REF102363,TXN10151883,27-05-2025,606.43,Product Return,Completed
REF102364,TXN10091527,19-03-2024,398.25,Failed Service,Pending
REF102365,TXN10077692,12-04-2023,650.85,Customer Request,Completed
REF102366,TXN10038925,18-09-2023,420.01,Merchant Cancellation,Rejected
REF102367,TXN10147783,12-12-2024,223.58,Merchant Cancellation,Completed
REF102368,TXN10003602,08-11-2023,794.06,Merchant Cancellation,Completed
REF102369,TXN10170904,14-03-2025,629.73,Customer Request,Completed
REF102370,TXN10008106,21-12-2025,1245.19,Merchant Cancellation,Completed
REF102371,TXN10181250,30-01-2023,1200.98,Product Return,Completed
REF102372,TXN10088469,19-07-2024,345.18,Duplicate Payment,Completed
REF102373,TXN10145206,05-12-2025,316.84,Product Return,Pending
REF102374,TXN10076916,04-12-2024,559.2,Customer Request,Completed
REF102375,TXN10035778,03-12-2023,2995.15,Product Return,Completed
REF102376,TXN10176766,19-05-2025,421.55,Failed Service,Completed
REF102377,TXN10120525,12-07-2023,673.99,Duplicate Payment,Completed
REF102378,TXN10102481,19-10-2025,321.88,Product Return,Completed
REF102379,TXN10166358,29-04-2025,1249.23,Customer Request,Completed
REF102380,TXN10153135,22-05-2023,268.66,Duplicate Payment,Completed
REF102381,TXN10085051,30-06-2024,861.65,Customer Request,Completed
REF102382,TXN10173997,19-11-2023,684.66,Product Return,Completed
REF102383,TXN10026184,25-03-2025,631.8,Customer Request,Completed
REF102384,TXN10121126,29-09-2023,466.73,Duplicate Payment,Completed
REF102385,TXN10093914,05-07-2025,131.62,Duplicate Payment,Completed
REF102386,TXN10019719,16-12-2023,1308.67,Customer Request,Completed
REF102387,TXN10144301,05-04-2023,349.55,Product Return,Completed
REF102388,TXN10096988,15-04-2024,582.34,Duplicate Payment,Completed
REF102389,TXN10007668,04-08-2024,961.42,Failed Service,Pending
REF102390,TXN10128976,27-07-2024,1790.57,Duplicate Payment,Completed
REF102391,TXN10094469,05-03-2025,397.62,Duplicate Payment,Completed
