Transaction_ID,Fraud_Flag,Risk_Score,Risk_Level,Fraud_Type
TXN10038192,No,34,Medium,No Fraud
TXN10038193,No,65,High,No Fraud
TXN10038194,No,39,Medium,No Fraud
TXN10038195,No,37,Medium,No Fraud
TXN10038196,No,54,Medium,No Fraud
TXN10038197,No,69,High,No Fraud
TXN10038198,No,58,Medium,No Fraud
TXN10038199,No,71,High,No Fraud
TXN10038200,No,40,Medium,No Fraud
TXN10038201,No,73,High,No Fraud
TXN10038202,No,29,Low,No Fraud
TXN10038203,No,21,Low,No Fraud
TXN10038204,No,59,Medium,No Fraud
TXN10038205,No,21,Low,No Fraud
TXN10038206,No,13,Low,No Fraud
TXN10038207,No,60,Medium,No Fraud
TXN10038208,No,5,Low,No Fraud
TXN10038209,No,60,Medium,No Fraud
TXN10038210,No,11,Low,No Fraud
TXN10038211,No,24,Low,No Fraud
TXN10038212,No,32,Medium,No Fraud
TXN10038213,No,4,Low,No Fraud
TXN10038214,No,47,Medium,No Fraud
TXN10038215,No,40,Medium,No Fraud
TXN10038216,No,37,Medium,No Fraud
TXN10038217,No,34,Medium,No Fraud
TXN10038218,No,39,Medium,No Fraud
TXN10038219,No,61,High,No Fraud
TXN10038220,No,46,Medium,No Fraud
TXN10038221,No,60,Medium,No Fraud
TXN10038222,No,57,Medium,No Fraud
TXN10038223,No,63,High,No Fraud
TXN10038224,No,34,Medium,No Fraud
TXN10038225,No,48,Medium,No Fraud
TXN10038226,No,28,Low,No Fraud
TXN10038227,No,7,Low,No Fraud
TXN10038228,No,65,High,No Fraud
TXN10038229,No,69,High,No Fraud
TXN10038230,No,71,High,No Fraud
TXN10038231,No,80,High,No Fraud
TXN10038232,No,65,High,No Fraud
TXN10038233,No,64,High,No Fraud
TXN10038234,No,8,Low,No Fraud
TXN10038235,No,60,Medium,No Fraud
TXN10038236,No,26,Low,No Fraud
TXN10038237,No,46,Medium,No Fraud
TXN10038238,No,37,Medium,No Fraud
TXN10038239,No,29,Low,No Fraud
TXN10038240,No,6,Low,No Fraud
TXN10038241,No,40,Medium,No Fraud
TXN10038242,No,1,Low,No Fraud
TXN10038243,No,79,High,No Fraud
TXN10038244,No,1,Low,No Fraud
TXN10038245,No,1,Low,No Fraud
TXN10038246,No,57,Medium,No Fraud
TXN10038247,No,34,Medium,No Fraud
TXN10038248,No,60,Medium,No Fraud
TXN10038249,No,59,Medium,No Fraud
TXN10038250,No,23,Low,No Fraud
TXN10038251,No,11,Low,No Fraud
TXN10038252,No,39,Medium,No Fraud
TXN10038253,No,19,Low,No Fraud
TXN10038254,No,75,High,No Fraud
TXN10038255,No,38,Medium,No Fraud
TXN10038256,No,44,Medium,No Fraud
TXN10038257,No,62,High,No Fraud
TXN10038258,No,44,Medium,No Fraud
TXN10038259,No,24,Low,No Fraud
TXN10038260,No,31,Medium,No Fraud
TXN10038261,No,59,Medium,No Fraud
TXN10038262,No,40,Medium,No Fraud
TXN10038263,No,44,Medium,No Fraud
TXN10038264,No,1,Low,No Fraud
TXN10038265,No,73,High,No Fraud
TXN10038266,No,25,Low,No Fraud
TXN10038267,No,42,Medium,No Fraud
TXN10038268,No,31,Medium,No Fraud
TXN10038269,No,71,High,No Fraud
TXN10038270,No,50,Medium,No Fraud
TXN10038271,No,70,High,No Fraud
TXN10038272,No,44,Medium,No Fraud
TXN10038273,No,8,Low,No Fraud
TXN10038274,No,26,Low,No Fraud
TXN10038275,No,6,Low,No Fraud
TXN10038276,No,30,Low,No Fraud
TXN10038277,No,30,Low,No Fraud
TXN10038278,No,2,Low,No Fraud
TXN10038279,No,7,Low,No Fraud
TXN10038280,No,36,Medium,No Fraud
TXN10038281,No,46,Medium,No Fraud
TXN10038282,No,57,Medium,No Fraud
TXN10038283,No,14,Low,No Fraud
TXN10038284,No,36,Medium,No Fraud
TXN10038285,No,71,High,No Fraud
TXN10038286,No,48,Medium,No Fraud
TXN10038287,No,22,Low,No Fraud
TXN10038288,No,2,Low,No Fraud
TXN10038289,No,13,Low,No Fraud
TXN10038290,No,22,Low,No Fraud
TXN10038291,No,54,Medium,No Fraud
TXN10038292,No,34,Medium,No Fraud
TXN10038293,No,52,Medium,No Fraud
TXN10038294,No,80,High,No Fraud
TXN10038295,No,63,High,No Fraud
TXN10038296,No,74,High,No Fraud
TXN10038297,No,38,Medium,No Fraud
TXN10038298,No,75,High,No Fraud
TXN10038299,No,62,High,No Fraud
TXN10038300,No,27,Low,No Fraud
TXN10038301,No,42,Medium,No Fraud
TXN10038302,No,29,Low,No Fraud
TXN10038303,No,20,Low,No Fraud
TXN10038304,No,35,Medium,No Fraud
TXN10038305,No,51,Medium,No Fraud
TXN10038306,No,79,High,No Fraud
TXN10038307,No,69,High,No Fraud
TXN10038308,No,36,Medium,No Fraud
TXN10038309,No,53,Medium,No Fraud
TXN10038310,No,79,High,No Fraud
TXN10038311,No,67,High,No Fraud
TXN10038312,No,60,Medium,No Fraud
TXN10038313,No,53,Medium,No Fraud
TXN10038314,No,9,Low,No Fraud
TXN10038315,No,77,High,No Fraud
TXN10038316,No,64,High,No Fraud
TXN10038317,No,36,Medium,No Fraud
TXN10038318,No,72,High,No Fraud
TXN10038319,No,72,High,No Fraud
TXN10038320,No,34,Medium,No Fraud
TXN10038321,No,34,Medium,No Fraud
TXN10038322,No,39,Medium,No Fraud
TXN10038323,No,54,Medium,No Fraud
TXN10038324,No,40,Medium,No Fraud
TXN10038325,No,52,Medium,No Fraud
TXN10038326,No,20,Low,No Fraud
TXN10038327,No,50,Medium,No Fraud
TXN10038328,No,13,Low,No Fraud
TXN10038329,No,41,Medium,No Fraud
TXN10038330,No,35,Medium,No Fraud
TXN10038331,No,39,Medium,No Fraud
TXN10038332,No,17,Low,No Fraud
TXN10038333,No,20,Low,No Fraud
TXN10038334,No,1,Low,No Fraud
TXN10038335,No,61,High,No Fraud
TXN10038336,No,51,Medium,No Fraud
TXN10038337,No,41,Medium,No Fraud
TXN10038338,No,18,Low,No Fraud
TXN10038339,No,6,Low,No Fraud
TXN10038340,No,53,Medium,No Fraud
TXN10038341,No,58,Medium,No Fraud
TXN10038342,No,23,Low,No Fraud
TXN10038343,No,22,Low,No Fraud
TXN10038344,No,29,Low,No Fraud
TXN10038345,No,72,High,No Fraud
TXN10038346,No,79,High,No Fraud
TXN10038347,No,1,Low,No Fraud
TXN10038348,No,62,High,No Fraud
TXN10038349,No,80,High,No Fraud
TXN10038350,No,80,High,No Fraud
TXN10038351,No,59,Medium,No Fraud
TXN10038352,No,9,Low,No Fraud
TXN10038353,No,53,Medium,No Fraud
TXN10038354,No,13,Low,No Fraud
TXN10038355,No,53,Medium,No Fraud
TXN10038356,No,29,Low,No Fraud
TXN10038357,No,79,High,No Fraud
TXN10038358,No,58,Medium,No Fraud
TXN10038359,No,46,Medium,No Fraud
TXN10038360,No,80,High,No Fraud
TXN10038361,No,48,Medium,No Fraud
TXN10038362,No,66,High,No Fraud
TXN10038363,No,15,Low,No Fraud
TXN10038364,No,75,High,No Fraud
TXN10038365,No,13,Low,No Fraud
TXN10038366,No,51,Medium,No Fraud
TXN10038367,No,3,Low,No Fraud
TXN10038368,No,1,Low,No Fraud
TXN10038369,No,48,Medium,No Fraud
TXN10038370,No,70,High,No Fraud
TXN10038371,No,46,Medium,No Fraud
TXN10038372,No,71,High,No Fraud
TXN10038373,No,42,Medium,No Fraud
TXN10038374,No,78,High,No Fraud
TXN10038375,No,48,Medium,No Fraud
TXN10038376,No,35,Medium,No Fraud
TXN10038377,No,75,High,No Fraud
TXN10038378,No,59,Medium,No Fraud
TXN10038379,No,78,High,No Fraud
TXN10038380,No,70,High,No Fraud
TXN10038381,No,28,Low,No Fraud
TXN10038382,No,31,Medium,No Fraud
TXN10038383,No,60,Medium,No Fraud
TXN10038384,No,56,Medium,No Fraud
TXN10038385,No,17,Low,No Fraud
TXN10038386,Yes,60,Medium,Identity Fraud
TXN10038387,No,14,Low,No Fraud
TXN10038388,No,52,Medium,No Fraud
TXN10038389,No,59,Medium,No Fraud
TXN10038390,No,72,High,No Fraud
TXN10038391,No,46,Medium,No Fraud
TXN10038392,No,38,Medium,No Fraud
TXN10038393,No,41,Medium,No Fraud
TXN10038394,No,48,Medium,No Fraud
TXN10038395,No,12,Low,No Fraud
TXN10038396,No,23,Low,No Fraud
TXN10038397,No,18,Low,No Fraud
TXN10038398,No,63,High,No Fraud
TXN10038399,No,28,Low,No Fraud
TXN10038400,No,31,Medium,No Fraud
TXN10038401,No,14,Low,No Fraud
TXN10038402,No,54,Medium,No Fraud
TXN10038403,No,3,Low,No Fraud
TXN10038404,No,34,Medium,No Fraud
TXN10038405,No,37,Medium,No Fraud
TXN10038406,No,78,High,No Fraud
TXN10038407,No,42,Medium,No Fraud
TXN10038408,No,44,Medium,No Fraud
TXN10038409,No,69,High,No Fraud
TXN10038410,No,70,High,No Fraud
TXN10038411,No,35,Medium,No Fraud
TXN10038412,No,55,Medium,No Fraud
TXN10038413,No,31,Medium,No Fraud
TXN10038414,No,68,High,No Fraud
TXN10038415,No,1,Low,No Fraud
TXN10038416,No,5,Low,No Fraud
TXN10038417,No,35,Medium,No Fraud
TXN10038418,No,7,Low,No Fraud
TXN10038419,No,56,Medium,No Fraud
TXN10038420,No,25,Low,No Fraud
TXN10038421,No,80,High,No Fraud
TXN10038422,No,10,Low,No Fraud
TXN10038423,No,69,High,No Fraud
TXN10038424,No,1,Low,No Fraud
TXN10038425,No,48,Medium,No Fraud
TXN10038426,No,52,Medium,No Fraud
TXN10038427,No,40,Medium,No Fraud
TXN10038428,No,58,Medium,No Fraud
TXN10038429,No,11,Low,No Fraud
TXN10038430,No,5,Low,No Fraud
TXN10038431,No,26,Low,No Fraud
TXN10038432,No,37,Medium,No Fraud
TXN10038433,No,8,Low,No Fraud
TXN10038434,No,48,Medium,No Fraud
TXN10038435,No,50,Medium,No Fraud
TXN10038436,No,40,Medium,No Fraud
TXN10038437,No,41,Medium,No Fraud
TXN10038438,No,78,High,No Fraud
TXN10038439,No,49,Medium,No Fraud
TXN10038440,No,18,Low,No Fraud
TXN10038441,No,21,Low,No Fraud
TXN10038442,No,33,Medium,No Fraud
TXN10038443,No,5,Low,No Fraud
TXN10038444,No,20,Low,No Fraud
TXN10038445,No,10,Low,No Fraud
TXN10038446,No,33,Medium,No Fraud
TXN10038447,No,71,High,No Fraud
TXN10038448,No,65,High,No Fraud
TXN10038449,No,21,Low,No Fraud
TXN10038450,No,65,High,No Fraud
TXN10038451,No,42,Medium,No Fraud
TXN10038452,No,19,Low,No Fraud
TXN10038453,No,13,Low,No Fraud
TXN10038454,No,37,Medium,No Fraud
TXN10038455,No,25,Low,No Fraud
TXN10038456,No,2,Low,No Fraud
TXN10038457,No,50,Medium,No Fraud
TXN10038458,No,56,Medium,No Fraud
TXN10038459,No,55,Medium,No Fraud
TXN10038460,No,45,Medium,No Fraud
TXN10038461,No,50,Medium,No Fraud
TXN10038462,No,3,Low,No Fraud
TXN10038463,No,58,Medium,No Fraud
TXN10038464,No,77,High,No Fraud
TXN10038465,No,63,High,No Fraud
TXN10038466,No,77,High,No Fraud
TXN10038467,No,52,Medium,No Fraud
TXN10038468,No,38,Medium,No Fraud
TXN10038469,No,7,Low,No Fraud
TXN10038470,No,78,High,No Fraud
TXN10038471,No,13,Low,No Fraud
TXN10038472,No,35,Medium,No Fraud
TXN10038473,No,37,Medium,No Fraud
TXN10038474,No,47,Medium,No Fraud
TXN10038475,No,8,Low,No Fraud
TXN10038476,No,38,Medium,No Fraud
TXN10038477,No,45,Medium,No Fraud
TXN10038478,No,80,High,No Fraud
TXN10038479,No,32,Medium,No Fraud
TXN10038480,No,36,Medium,No Fraud
TXN10038481,No,54,Medium,No Fraud
TXN10038482,No,53,Medium,No Fraud
TXN10038483,No,20,Low,No Fraud
TXN10038484,No,61,High,No Fraud
TXN10038485,No,4,Low,No Fraud
TXN10038486,No,41,Medium,No Fraud
TXN10038487,No,67,High,No Fraud
TXN10038488,No,26,Low,No Fraud
TXN10038489,No,2,Low,No Fraud
TXN10038490,No,28,Low,No Fraud
TXN10038491,No,44,Medium,No Fraud
TXN10038492,No,32,Medium,No Fraud
TXN10038493,No,20,Low,No Fraud
TXN10038494,No,71,High,No Fraud
TXN10038495,No,2,Low,No Fraud
TXN10038496,No,31,Medium,No Fraud
TXN10038497,No,7,Low,No Fraud
TXN10038498,No,72,High,No Fraud
TXN10038499,No,66,High,No Fraud
TXN10038500,No,28,Low,No Fraud
TXN10038501,No,34,Medium,No Fraud
TXN10038502,No,22,Low,No Fraud
TXN10038503,No,77,High,No Fraud
TXN10038504,No,60,Medium,No Fraud
TXN10038505,No,70,High,No Fraud
TXN10038506,No,10,Low,No Fraud
TXN10038507,No,51,Medium,No Fraud
TXN10038508,No,56,Medium,No Fraud
TXN10038509,No,21,Low,No Fraud
TXN10038510,No,45,Medium,No Fraud
TXN10038511,No,72,High,No Fraud
TXN10038512,No,38,Medium,No Fraud
TXN10038513,No,16,Low,No Fraud
TXN10038514,No,24,Low,No Fraud
TXN10038515,No,2,Low,No Fraud
TXN10038516,No,6,Low,No Fraud
TXN10038517,No,59,Medium,No Fraud
TXN10038518,No,55,Medium,No Fraud
TXN10038519,No,80,High,No Fraud
TXN10038520,No,26,Low,No Fraud
TXN10038521,No,34,Medium,No Fraud
TXN10038522,No,20,Low,No Fraud
TXN10038523,No,75,High,No Fraud
TXN10038524,No,4,Low,No Fraud
TXN10038525,No,55,Medium,No Fraud
TXN10038526,No,27,Low,No Fraud
TXN10038527,No,10,Low,No Fraud
TXN10038528,No,40,Medium,No Fraud
TXN10038529,No,67,High,No Fraud
TXN10038530,No,66,High,No Fraud
TXN10038531,No,18,Low,No Fraud
TXN10038532,No,43,Medium,No Fraud
TXN10038533,No,48,Medium,No Fraud
TXN10038534,No,74,High,No Fraud
TXN10038535,No,69,High,No Fraud
TXN10038536,No,69,High,No Fraud
TXN10038537,No,13,Low,No Fraud
TXN10038538,No,55,Medium,No Fraud
TXN10038539,No,51,Medium,No Fraud
TXN10038540,Yes,100,Critical,Card Fraud
TXN10038541,No,72,High,No Fraud
TXN10038542,No,43,Medium,No Fraud
TXN10038543,No,22,Low,No Fraud
TXN10038544,No,52,Medium,No Fraud
TXN10038545,No,55,Medium,No Fraud
TXN10038546,No,24,Low,No Fraud
TXN10038547,No,64,High,No Fraud
TXN10038548,No,71,High,No Fraud
TXN10038549,No,69,High,No Fraud
TXN10038550,No,48,Medium,No Fraud
TXN10038551,No,51,Medium,No Fraud
TXN10038552,No,33,Medium,No Fraud
TXN10038553,No,23,Low,No Fraud
TXN10038554,No,20,Low,No Fraud
TXN10038555,No,64,High,No Fraud
TXN10038556,No,33,Medium,No Fraud
TXN10038557,No,10,Low,No Fraud
TXN10038558,No,4,Low,No Fraud
TXN10038559,No,52,Medium,No Fraud
TXN10038560,No,43,Medium,No Fraud
TXN10038561,No,60,Medium,No Fraud
TXN10038562,No,38,Medium,No Fraud
TXN10038563,No,32,Medium,No Fraud
TXN10038564,No,64,High,No Fraud
TXN10038565,No,44,Medium,No Fraud
TXN10038566,No,45,Medium,No Fraud
TXN10038567,No,17,Low,No Fraud
TXN10038568,No,30,Low,No Fraud
TXN10038569,No,74,High,No Fraud
TXN10038570,No,4,Low,No Fraud
TXN10038571,No,74,High,No Fraud
TXN10038572,No,42,Medium,No Fraud
TXN10038573,No,36,Medium,No Fraud
TXN10038574,No,23,Low,No Fraud
TXN10038575,No,1,Low,No Fraud
TXN10038576,No,12,Low,No Fraud
TXN10038577,No,45,Medium,No Fraud
TXN10038578,No,67,High,No Fraud
TXN10038579,No,38,Medium,No Fraud
TXN10038580,No,23,Low,No Fraud
TXN10038581,No,2,Low,No Fraud
TXN10038582,No,8,Low,No Fraud
TXN10038583,No,21,Low,No Fraud
TXN10038584,No,35,Medium,No Fraud
TXN10038585,No,45,Medium,No Fraud
TXN10038586,No,9,Low,No Fraud
TXN10038587,No,41,Medium,No Fraud
TXN10038588,No,6,Low,No Fraud
TXN10038589,No,70,High,No Fraud
TXN10038590,No,80,High,No Fraud
TXN10038591,No,24,Low,No Fraud
TXN10038592,No,75,High,No Fraud
TXN10038593,No,43,Medium,No Fraud
TXN10038594,No,75,High,No Fraud
TXN10038595,No,74,High,No Fraud
TXN10038596,No,40,Medium,No Fraud
TXN10038597,No,41,Medium,No Fraud
TXN10038598,No,5,Low,No Fraud
TXN10038599,No,78,High,No Fraud
TXN10038600,No,68,High,No Fraud
TXN10038601,No,47,Medium,No Fraud
TXN10038602,No,26,Low,No Fraud
TXN10038603,No,11,Low,No Fraud
TXN10038604,No,51,Medium,No Fraud
TXN10038605,No,27,Low,No Fraud
TXN10038606,No,28,Low,No Fraud
TXN10038607,No,75,High,No Fraud
TXN10038608,No,11,Low,No Fraud
TXN10038609,No,20,Low,No Fraud
TXN10038610,No,74,High,No Fraud
TXN10038611,No,45,Medium,No Fraud
TXN10038612,No,57,Medium,No Fraud
TXN10038613,No,2,Low,No Fraud
TXN10038614,No,57,Medium,No Fraud
TXN10038615,No,42,Medium,No Fraud
TXN10038616,No,31,Medium,No Fraud
TXN10038617,No,44,Medium,No Fraud
TXN10038618,No,78,High,No Fraud
TXN10038619,No,21,Low,No Fraud
TXN10038620,No,61,High,No Fraud
TXN10038621,No,20,Low,No Fraud
TXN10038622,No,22,Low,No Fraud
TXN10038623,No,66,High,No Fraud
TXN10038624,No,41,Medium,No Fraud
TXN10038625,No,30,Low,No Fraud
TXN10038626,No,29,Low,No Fraud
TXN10038627,No,26,Low,No Fraud
TXN10038628,No,47,Medium,No Fraud
TXN10038629,No,60,Medium,No Fraud
TXN10038630,No,69,High,No Fraud
TXN10038631,No,28,Low,No Fraud
TXN10038632,No,65,High,No Fraud
TXN10038633,No,27,Low,No Fraud
TXN10038634,No,45,Medium,No Fraud
TXN10038635,No,27,Low,No Fraud
TXN10038636,No,15,Low,No Fraud
TXN10038637,No,68,High,No Fraud
TXN10038638,No,48,Medium,No Fraud
TXN10038639,No,65,High,No Fraud
TXN10038640,No,21,Low,No Fraud
TXN10038641,No,38,Medium,No Fraud
TXN10038642,No,16,Low,No Fraud
TXN10038643,No,27,Low,No Fraud
TXN10038644,No,68,High,No Fraud
TXN10038645,No,31,Medium,No Fraud
TXN10038646,No,16,Low,No Fraud
TXN10038647,No,56,Medium,No Fraud
TXN10038648,No,71,High,No Fraud
TXN10038649,No,49,Medium,No Fraud
TXN10038650,No,70,High,No Fraud
TXN10038651,No,67,High,No Fraud
TXN10038652,No,12,Low,No Fraud
TXN10038653,No,40,Medium,No Fraud
TXN10038654,No,57,Medium,No Fraud
TXN10038655,No,58,Medium,No Fraud
TXN10038656,No,11,Low,No Fraud
TXN10038657,No,46,Medium,No Fraud
TXN10038658,No,37,Medium,No Fraud
TXN10038659,No,28,Low,No Fraud
TXN10038660,No,23,Low,No Fraud
TXN10038661,No,68,High,No Fraud
TXN10038662,No,54,Medium,No Fraud
TXN10038663,No,56,Medium,No Fraud
TXN10038664,No,43,Medium,No Fraud
TXN10038665,No,38,Medium,No Fraud
TXN10038666,No,34,Medium,No Fraud
TXN10038667,No,28,Low,No Fraud
TXN10038668,No,18,Low,No Fraud
TXN10038669,No,29,Low,No Fraud
TXN10038670,No,62,High,No Fraud
TXN10038671,No,29,Low,No Fraud
TXN10038672,No,19,Low,No Fraud
TXN10038673,Yes,82,Critical,Card Fraud
TXN10038674,No,1,Low,No Fraud
TXN10038675,No,67,High,No Fraud
TXN10038676,No,5,Low,No Fraud
TXN10038677,No,49,Medium,No Fraud
TXN10038678,No,17,Low,No Fraud
TXN10038679,No,76,High,No Fraud
TXN10038680,No,52,Medium,No Fraud
TXN10038681,Yes,84,Critical,Account Takeover
TXN10038682,No,77,High,No Fraud
TXN10038683,No,73,High,No Fraud
TXN10038684,No,52,Medium,No Fraud
TXN10038685,No,41,Medium,No Fraud
TXN10038686,No,46,Medium,No Fraud
TXN10038687,No,77,High,No Fraud
TXN10038688,No,59,Medium,No Fraud
TXN10038689,No,47,Medium,No Fraud
TXN10038690,No,80,High,No Fraud
TXN10038691,No,24,Low,No Fraud
TXN10038692,No,41,Medium,No Fraud
TXN10038693,No,31,Medium,No Fraud
TXN10038694,No,71,High,No Fraud
TXN10038695,No,21,Low,No Fraud
TXN10038696,No,53,Medium,No Fraud
TXN10038697,No,17,Low,No Fraud
TXN10038698,No,21,Low,No Fraud
TXN10038699,No,7,Low,No Fraud
TXN10038700,No,20,Low,No Fraud
TXN10038701,No,43,Medium,No Fraud
TXN10038702,No,53,Medium,No Fraud
TXN10038703,No,46,Medium,No Fraud
TXN10038704,No,59,Medium,No Fraud
TXN10038705,No,47,Medium,No Fraud
TXN10038706,No,48,Medium,No Fraud
TXN10038707,No,35,Medium,No Fraud
TXN10038708,No,62,High,No Fraud
TXN10038709,No,69,High,No Fraud
TXN10038710,No,51,Medium,No Fraud
TXN10038711,No,52,Medium,No Fraud
TXN10038712,No,42,Medium,No Fraud
TXN10038713,No,10,Low,No Fraud
TXN10038714,No,59,Medium,No Fraud
TXN10038715,No,26,Low,No Fraud
TXN10038716,No,4,Low,No Fraud
TXN10038717,No,30,Low,No Fraud
TXN10038718,No,62,High,No Fraud
TXN10038719,No,40,Medium,No Fraud
TXN10038720,No,38,Medium,No Fraud
TXN10038721,No,4,Low,No Fraud
TXN10038722,No,34,Medium,No Fraud
TXN10038723,No,55,Medium,No Fraud
TXN10038724,No,40,Medium,No Fraud
TXN10038725,No,14,Low,No Fraud
TXN10038726,Yes,84,Critical,UPI Fraud
TXN10038727,No,22,Low,No Fraud
TXN10038728,No,27,Low,No Fraud
TXN10038729,No,5,Low,No Fraud
TXN10038730,No,49,Medium,No Fraud
TXN10038731,No,56,Medium,No Fraud
TXN10038732,No,44,Medium,No Fraud
TXN10038733,No,21,Low,No Fraud
TXN10038734,No,40,Medium,No Fraud
TXN10038735,No,52,Medium,No Fraud
TXN10038736,No,53,Medium,No Fraud
TXN10038737,No,57,Medium,No Fraud
TXN10038738,No,61,High,No Fraud
TXN10038739,No,13,Low,No Fraud
TXN10038740,No,46,Medium,No Fraud
TXN10038741,No,44,Medium,No Fraud
TXN10038742,No,31,Medium,No Fraud
TXN10038743,No,67,High,No Fraud
TXN10038744,No,30,Low,No Fraud
TXN10038745,No,14,Low,No Fraud
TXN10038746,No,42,Medium,No Fraud
TXN10038747,No,9,Low,No Fraud
TXN10038748,No,36,Medium,No Fraud
TXN10038749,No,54,Medium,No Fraud
TXN10038750,No,59,Medium,No Fraud
TXN10038751,No,13,Low,No Fraud
TXN10038752,No,9,Low,No Fraud
TXN10038753,No,80,High,No Fraud
TXN10038754,No,49,Medium,No Fraud
TXN10038755,No,14,Low,No Fraud
TXN10038756,No,43,Medium,No Fraud
TXN10038757,No,22,Low,No Fraud
TXN10038758,No,55,Medium,No Fraud
TXN10038759,No,74,High,No Fraud
TXN10038760,No,29,Low,No Fraud
TXN10038761,No,5,Low,No Fraud
TXN10038762,No,25,Low,No Fraud
TXN10038763,No,22,Low,No Fraud
TXN10038764,No,78,High,No Fraud
TXN10038765,No,70,High,No Fraud
TXN10038766,No,14,Low,No Fraud
TXN10038767,No,67,High,No Fraud
TXN10038768,No,5,Low,No Fraud
TXN10038769,No,4,Low,No Fraud
TXN10038770,No,7,Low,No Fraud
TXN10038771,No,7,Low,No Fraud
TXN10038772,No,30,Low,No Fraud
TXN10038773,No,50,Medium,No Fraud
TXN10038774,No,39,Medium,No Fraud
TXN10038775,No,53,Medium,No Fraud
TXN10038776,No,66,High,No Fraud
TXN10038777,No,1,Low,No Fraud
TXN10038778,No,7,Low,No Fraud
TXN10038779,No,61,High,No Fraud
TXN10038780,No,60,Medium,No Fraud
TXN10038781,No,26,Low,No Fraud
TXN10038782,No,61,High,No Fraud
TXN10038783,No,57,Medium,No Fraud
TXN10038784,No,64,High,No Fraud
TXN10038785,No,22,Low,No Fraud
TXN10038786,No,72,High,No Fraud
TXN10038787,No,1,Low,No Fraud
TXN10038788,No,61,High,No Fraud
TXN10038789,No,2,Low,No Fraud
TXN10038790,No,60,Medium,No Fraud
TXN10038791,No,64,High,No Fraud
TXN10038792,No,17,Low,No Fraud
TXN10038793,No,9,Low,No Fraud
TXN10038794,No,58,Medium,No Fraud
TXN10038795,No,58,Medium,No Fraud
TXN10038796,No,59,Medium,No Fraud
TXN10038797,No,73,High,No Fraud
TXN10038798,No,21,Low,No Fraud
TXN10038799,No,65,High,No Fraud
TXN10038800,No,37,Medium,No Fraud
TXN10038801,No,21,Low,No Fraud
TXN10038802,No,14,Low,No Fraud
TXN10038803,No,29,Low,No Fraud
TXN10038804,No,46,Medium,No Fraud
TXN10038805,No,64,High,No Fraud
TXN10038806,No,8,Low,No Fraud
TXN10038807,No,17,Low,No Fraud
TXN10038808,No,31,Medium,No Fraud
TXN10038809,No,46,Medium,No Fraud
TXN10038810,No,38,Medium,No Fraud
TXN10038811,No,48,Medium,No Fraud
TXN10038812,No,3,Low,No Fraud
TXN10038813,No,14,Low,No Fraud
TXN10038814,No,40,Medium,No Fraud
TXN10038815,No,66,High,No Fraud
TXN10038816,No,4,Low,No Fraud
TXN10038817,No,6,Low,No Fraud
TXN10038818,No,72,High,No Fraud
TXN10038819,No,42,Medium,No Fraud
TXN10038820,No,60,Medium,No Fraud
TXN10038821,No,65,High,No Fraud
TXN10038822,No,45,Medium,No Fraud
TXN10038823,No,77,High,No Fraud
TXN10038824,No,61,High,No Fraud
TXN10038825,No,11,Low,No Fraud
TXN10038826,No,78,High,No Fraud
TXN10038827,No,41,Medium,No Fraud
TXN10038828,No,31,Medium,No Fraud
TXN10038829,No,22,Low,No Fraud
TXN10038830,No,60,Medium,No Fraud
TXN10038831,No,25,Low,No Fraud
TXN10038832,No,7,Low,No Fraud
TXN10038833,No,11,Low,No Fraud
TXN10038834,No,59,Medium,No Fraud
TXN10038835,No,79,High,No Fraud
TXN10038836,No,65,High,No Fraud
TXN10038837,No,5,Low,No Fraud
TXN10038838,No,72,High,No Fraud
TXN10038839,No,63,High,No Fraud
TXN10038840,No,48,Medium,No Fraud
TXN10038841,No,68,High,No Fraud
TXN10038842,No,55,Medium,No Fraud
TXN10038843,No,1,Low,No Fraud
TXN10038844,No,42,Medium,No Fraud
TXN10038845,No,35,Medium,No Fraud
TXN10038846,No,15,Low,No Fraud
