Transaction_ID,Customer_ID,Merchant_ID,Transaction_Date,Transaction_Amount,Payment_Method,Channel,Transaction_Status,Transaction_Fee,Currency
TXN10019345,CUST111787,MER102578,02-05-2025,752,Debit Card,POS,Failed,1.5,INR
TXN10019346,CUST117546,MER102593,11-11-2024,749.67,Credit Card,Mobile App,Success,1.5,INR
TXN10019347,CUST103957,MER100591,12-12-2023,1033.31,Debit Card,POS,Success,8.27,INR
TXN10019348,CUST116860,MER100237,02-09-2025,2128.48,UPI,Mobile App,Success,4.26,INR
TXN10019349,CUST117816,MER100034,25-08-2025,768.21,UPI,Mobile App,Success,1.54,INR
TXN10019350,CUST101548,MER102623,29-07-2023,1166.07,UPI,Web,Success,2.33,INR
TXN10019351,CUST111567,MER100575,07-02-2025,2296.09,UPI,POS,Success,6.89,INR
TXN10019352,CUST110231,MER100810,10-11-2023,788.2,UPI,Mobile App,Success,1.58,INR
TXN10019353,CUST117820,MER101593,06-12-2023,824.06,UPI,Web,Success,4.12,INR
TXN10019354,CUST110972,MER100049,09-08-2025,1412.21,UPI,Mobile App,Success,4.24,INR
TXN10019355,CUST105488,MER100980,19-11-2025,619.34,UPI,Web,Success,4.95,INR
TXN10019356,CUST112000,MER100452,01-12-2025,1415.88,Net Banking,Mobile App,Success,2.83,INR
TXN10019357,CUST108703,MER102454,03-01-2025,1001.11,Net Banking,Mobile App,Success,3,INR
TXN10019358,CUST101986,MER102271,07-11-2024,252.42,UPI,Mobile App,Success,0.76,INR
TXN10019359,CUST105492,MER100219,25-08-2025,418.9,Debit Card,Mobile App,Success,0.84,INR
TXN10019360,CUST115894,MER100677,29-09-2023,750.06,Wallet,Mobile App,Success,2.25,INR
TXN10019361,CUST119130,MER101926,22-01-2023,404.8,UPI,Mobile App,Success,3.24,INR
TXN10019362,CUST103698,MER102210,28-02-2025,848.52,Credit Card,Mobile App,Success,1.7,INR
TXN10019363,CUST118944,MER102194,05-10-2023,1406.31,Credit Card,Web,Success,2.81,INR
TXN10019364,CUST116327,MER102169,18-03-2024,405.6,Debit Card,Mobile App,Declined,0.81,INR
TXN10019365,CUST109508,MER102705,19-10-2025,607.59,UPI,Web,Success,3.04,INR
TXN10019366,CUST110317,MER101218,09-08-2025,240.82,UPI,POS,Success,0.48,INR
TXN10019367,CUST112320,MER101638,20-03-2023,713.02,UPI,POS,Success,5.7,INR
TXN10019368,CUST117250,MER102346,14-05-2025,1089.39,UPI,Mobile App,Success,2.18,INR
TXN10019369,CUST101230,MER102211,15-09-2024,2335.84,Credit Card,Mobile App,Success,7.01,INR
TXN10019370,CUST117119,MER102393,03-09-2025,636.77,UPI,Mobile App,Success,1.91,INR
TXN10019371,CUST109065,MER100395,04-05-2024,4495.68,UPI,Mobile App,Failed,8.99,INR
TXN10019372,CUST105322,MER100896,11-06-2025,842.9,Debit Card,Web,Success,4.21,INR
TXN10019373,CUST102537,MER102975,31-01-2024,1334.32,Debit Card,Mobile App,Declined,2.67,INR
TXN10019374,CUST119077,MER100439,26-09-2025,298.83,UPI,Mobile App,Success,0.9,INR
TXN10019375,CUST114508,MER100074,25-05-2025,209.39,UPI,Mobile App,Success,0.42,INR
TXN10019376,CUST112490,MER102438,15-06-2025,1432.37,Wallet,Web,Success,2.86,INR
TXN10019377,CUST102365,MER101796,05-03-2024,168.51,UPI,POS,Failed,0.34,INR
TXN10019378,CUST102178,MER100626,02-04-2024,3306.42,Net Banking,Mobile App,Success,9.92,INR
TXN10019379,CUST119598,MER100548,18-11-2023,1030.79,Credit Card,Mobile App,Success,3.09,INR
TXN10019380,CUST114471,MER101907,22-10-2025,810.34,Net Banking,Mobile App,Success,2.43,INR
TXN10019381,CUST102407,MER102863,29-02-2024,879.28,UPI,Mobile App,Success,2.64,INR
TXN10019382,CUST113107,MER102516,16-04-2023,1129.05,Debit Card,Mobile App,Success,3.39,INR
TXN10019383,CUST113270,MER100270,16-03-2023,1109.29,Net Banking,Mobile App,Success,2.22,INR
TXN10019384,CUST117027,MER100590,13-07-2023,1797.29,Debit Card,POS,Success,3.59,INR
TXN10019385,CUST104772,MER101078,30-06-2025,1634.21,UPI,POS,Success,3.27,INR
TXN10019386,CUST112663,MER102192,14-10-2023,321,UPI,Web,Success,0.64,INR
TXN10019387,CUST103733,MER101025,11-03-2025,713.57,Credit Card,POS,Success,1.43,INR
TXN10019388,CUST108861,MER100907,18-10-2023,1114.72,Debit Card,Web,Success,2.23,INR
TXN10019389,CUST101494,MER102671,19-02-2023,997.99,Debit Card,Mobile App,Success,2,INR
TXN10019390,CUST112822,MER100712,08-08-2025,962.94,UPI,Mobile App,Success,1.93,INR
TXN10019391,CUST110805,MER100252,09-06-2024,339.49,Credit Card,Web,Success,1.02,INR
TXN10019392,CUST103584,MER100005,16-02-2023,701.38,UPI,POS,Success,2.1,INR
TXN10019393,CUST109933,MER100630,23-06-2025,6027.16,Credit Card,Mobile App,Failed,18.08,INR
TXN10019394,CUST107054,MER102725,15-01-2025,510.65,Credit Card,POS,Success,1.53,INR
TXN10019395,CUST115125,MER102512,18-09-2025,1361.49,UPI,Mobile App,Success,2.72,INR
TXN10019396,CUST115086,MER101796,18-03-2024,1488.56,Credit Card,Mobile App,Success,7.44,INR
TXN10019397,CUST116289,MER101994,12-03-2024,769.71,Debit Card,Mobile App,Success,2.31,INR
TXN10019398,CUST118985,MER102605,21-08-2023,795.64,UPI,Mobile App,Declined,2.39,INR
TXN10019399,CUST112586,MER100134,09-07-2025,1877.84,Credit Card,Mobile App,Success,3.76,INR
TXN10019400,CUST116230,MER100916,22-12-2023,880.89,Wallet,Mobile App,Success,4.4,INR
TXN10019401,CUST103519,MER101615,10-10-2025,1126.85,Debit Card,Mobile App,Success,3.38,INR
TXN10019402,CUST109074,MER100700,04-02-2025,1898.1,Net Banking,Mobile App,Success,3.8,INR
TXN10019403,CUST117596,MER101648,28-02-2025,843.17,UPI,POS,Success,2.53,INR
TXN10019404,CUST101488,MER101675,04-08-2023,2513.04,Credit Card,Mobile App,Declined,7.54,INR
TXN10019405,CUST118885,MER100571,04-08-2023,2807.09,Net Banking,Mobile App,Success,8.42,INR
TXN10019406,CUST114481,MER102628,11-07-2025,1758.46,UPI,Mobile App,Success,14.07,INR
TXN10019407,CUST114618,MER100828,19-01-2025,1639.11,Debit Card,Mobile App,Success,8.2,INR
TXN10019408,CUST100776,MER101747,24-02-2023,1887.09,UPI,Web,Success,15.1,INR
TXN10019409,CUST101021,MER102262,14-04-2025,962.87,UPI,Mobile App,Success,1.93,INR
TXN10019410,CUST119098,MER102185,13-03-2025,266.5,Credit Card,POS,Success,0.53,INR
TXN10019411,CUST106647,MER101515,03-05-2024,1120.16,UPI,Mobile App,Failed,2.24,INR
TXN10019412,CUST105582,MER102059,30-06-2025,464.17,Debit Card,Web,Success,1.39,INR
TXN10019413,CUST113605,MER101701,26-08-2023,1103.26,UPI,Web,Success,2.21,INR
TXN10019414,CUST114050,MER102857,01-05-2025,2272.28,Wallet,Web,Success,4.54,INR
TXN10019415,CUST103411,MER102399,10-07-2025,487.09,UPI,Mobile App,Success,0.97,INR
TXN10019416,CUST114995,MER102458,23-10-2024,1212.69,UPI,Mobile App,Failed,6.06,INR
TXN10019417,CUST102121,MER101734,25-05-2025,237.4,Debit Card,Web,Success,0.71,INR
TXN10019418,CUST114681,MER102623,08-11-2025,830.04,Credit Card,Mobile App,Success,2.49,INR
TXN10019419,CUST100245,MER101577,05-01-2023,1384.18,UPI,Mobile App,Success,4.15,INR
TXN10019420,CUST118932,MER102677,30-07-2024,1169.56,Credit Card,Mobile App,Declined,3.51,INR
TXN10019421,CUST102292,MER100795,08-09-2023,895.88,UPI,POS,Declined,4.48,INR
TXN10019422,CUST116559,MER102496,18-05-2024,1939.6,Net Banking,Mobile App,Success,3.88,INR
TXN10019423,CUST102327,MER102220,03-10-2025,2016.38,UPI,Web,Success,10.08,INR
TXN10019424,CUST111136,MER102197,14-03-2023,431.77,Debit Card,Mobile App,Success,0.86,INR
TXN10019425,CUST119989,MER101162,16-08-2025,255.94,Credit Card,POS,Success,1.28,INR
TXN10019426,CUST112804,MER102968,18-12-2024,390.74,Debit Card,Web,Success,3.13,INR
TXN10019427,CUST100613,MER101560,12-04-2025,2076.12,UPI,Mobile App,Success,6.23,INR
TXN10019428,CUST105402,MER100269,15-12-2023,376.73,Net Banking,Mobile App,Success,0.75,INR
TXN10019429,CUST118651,MER101532,05-12-2024,3105.65,Debit Card,Mobile App,Success,15.53,INR
TXN10019430,CUST108330,MER100537,27-05-2023,269.11,UPI,Mobile App,Success,0.54,INR
TXN10019431,CUST107446,MER100641,02-04-2023,2821.45,UPI,Web,Success,8.46,INR
TXN10019432,CUST119600,MER102735,27-02-2025,667.47,Debit Card,Mobile App,Success,1.33,INR
TXN10019433,CUST101791,MER102441,09-05-2023,806.41,Credit Card,Mobile App,Success,2.42,INR
TXN10019434,CUST103282,MER100127,21-03-2025,536.9,UPI,Web,Success,2.68,INR
TXN10019435,CUST114333,MER102112,13-04-2024,333,Net Banking,Mobile App,Failed,1,INR
TXN10019436,CUST118008,MER101508,10-03-2024,2624.44,UPI,POS,Success,21,INR
TXN10019437,CUST103064,MER101588,10-11-2024,4600.62,UPI,Web,Success,13.8,INR
TXN10019438,CUST118118,MER102274,10-04-2025,943.38,UPI,Mobile App,Success,1.89,INR
TXN10019439,CUST107460,MER100846,12-04-2024,1332.4,UPI,Web,Success,4,INR
TXN10019440,CUST112147,MER102287,06-09-2024,1034.18,Credit Card,Web,Success,5.17,INR
TXN10019441,CUST103844,MER102073,17-07-2024,1120.74,Net Banking,Mobile App,Success,2.24,INR
TXN10019442,CUST112356,MER100664,09-07-2023,2608.76,UPI,Mobile App,Success,7.83,INR
TXN10019443,CUST102272,MER101992,01-04-2025,1614.91,Debit Card,Web,Success,3.23,INR
TXN10019444,CUST105554,MER101937,30-03-2025,811.77,UPI,Web,Success,6.49,INR
TXN10019445,CUST108907,MER100767,16-03-2025,427.43,UPI,POS,Success,0.85,INR
TXN10019446,CUST108657,MER101779,18-03-2024,894.7,Debit Card,Web,Success,2.68,INR
TXN10019447,CUST117098,MER100636,02-07-2023,1111.73,Credit Card,Web,Success,3.34,INR
TXN10019448,CUST109116,MER102522,25-03-2023,680.4,Credit Card,Mobile App,Success,3.4,INR
TXN10019449,CUST117567,MER100615,11-11-2023,2026.21,UPI,Web,Success,4.05,INR
TXN10019450,CUST102749,MER101933,27-03-2024,1556.42,Debit Card,Mobile App,Success,12.45,INR
TXN10019451,CUST109852,MER102565,17-08-2024,390.91,UPI,Mobile App,Success,3.13,INR
TXN10019452,CUST110678,MER100097,09-05-2023,4188.69,UPI,Web,Success,33.51,INR
TXN10019453,CUST115889,MER100291,15-11-2024,178.45,Debit Card,POS,Success,0.36,INR
TXN10019454,CUST110554,MER101361,22-03-2025,727.77,UPI,Mobile App,Success,2.18,INR
TXN10019455,CUST107359,MER102765,30-06-2025,1156.79,UPI,POS,Success,2.31,INR
TXN10019456,CUST112960,MER100571,05-04-2024,190.69,UPI,Web,Success,0.95,INR
TXN10019457,CUST101490,MER101755,17-08-2024,383.6,Debit Card,Mobile App,Success,0.77,INR
TXN10019458,CUST115653,MER102998,17-11-2024,769.56,UPI,Mobile App,Success,2.31,INR
TXN10019459,CUST104617,MER100327,14-07-2023,724.67,Debit Card,Mobile App,Success,1.45,INR
TXN10019460,CUST118567,MER102034,27-11-2024,459.77,Debit Card,Mobile App,Success,1.38,INR
TXN10019461,CUST106103,MER101155,31-07-2023,1350.87,UPI,Mobile App,Success,2.7,INR
TXN10019462,CUST115869,MER100215,02-02-2025,1495.18,Debit Card,Web,Success,7.48,INR
TXN10019463,CUST112462,MER101208,28-07-2025,2964.59,UPI,Mobile App,Success,14.82,INR
TXN10019464,CUST116270,MER102317,27-06-2024,667.31,Wallet,Web,Success,3.34,INR
TXN10019465,CUST118160,MER102914,28-03-2025,1546.73,UPI,Mobile App,Success,12.37,INR
TXN10019466,CUST117638,MER100354,20-11-2024,116.43,Net Banking,Mobile App,Success,0.35,INR
TXN10019467,CUST112606,MER100654,05-08-2025,359.58,Net Banking,Mobile App,Success,0.72,INR
TXN10019468,CUST116299,MER100562,21-11-2023,481.43,Debit Card,Mobile App,Success,1.44,INR
TXN10019469,CUST116008,MER100325,09-08-2024,743.37,UPI,Mobile App,Failed,1.49,INR
TXN10019470,CUST107947,MER101298,28-12-2023,1029.12,Credit Card,Mobile App,Success,2.06,INR
TXN10019471,CUST102136,MER102032,27-11-2023,1149.59,UPI,Web,Success,9.2,INR
TXN10019472,CUST111457,MER102235,25-03-2023,275.99,Debit Card,Mobile App,Success,1.38,INR
TXN10019473,CUST116415,MER102556,25-05-2025,2603.06,UPI,Mobile App,Success,7.81,INR
TXN10019474,CUST116268,MER100612,02-12-2023,184.43,Debit Card,Mobile App,Success,0.55,INR
TXN10019475,CUST103424,MER100684,03-12-2024,223.87,UPI,Mobile App,Success,1.12,INR
TXN10019476,CUST113162,MER102227,10-11-2023,1864.22,Credit Card,Web,Success,9.32,INR
TXN10019477,CUST107507,MER101222,12-07-2023,1307.73,Wallet,Web,Success,6.54,INR
TXN10019478,CUST109010,MER101966,14-10-2024,2917.54,Debit Card,Web,Success,8.75,INR
TXN10019479,CUST102601,MER101428,05-02-2023,1680.19,Net Banking,Web,Success,3.36,INR
TXN10019480,CUST104822,MER102139,17-01-2025,1684.78,Net Banking,Mobile App,Success,3.37,INR
TXN10019481,CUST109052,MER102617,26-06-2023,1301.8,UPI,Web,Success,3.91,INR
TXN10019482,CUST108635,MER101401,25-02-2024,3153.91,Debit Card,Mobile App,Success,9.46,INR
TXN10019483,CUST101689,MER102588,04-12-2024,1571.38,UPI,Mobile App,Success,4.71,INR
TXN10019484,CUST119335,MER102952,13-10-2024,279.1,Wallet,Mobile App,Success,0.84,INR
TXN10019485,CUST113296,MER100234,01-10-2024,1800.01,UPI,Mobile App,Success,5.4,INR
TXN10019486,CUST107314,MER100099,23-11-2023,1266.2,Net Banking,Web,Success,2.53,INR
TXN10019487,CUST109329,MER101802,25-11-2023,441.98,Debit Card,Web,Success,2.21,INR
TXN10019488,CUST101099,MER100669,03-12-2024,681.36,UPI,Mobile App,Success,2.04,INR
TXN10019489,CUST108042,MER102903,20-06-2025,1391.97,Credit Card,POS,Success,4.18,INR
TXN10019490,CUST104597,MER100412,23-03-2023,1706.52,UPI,Web,Success,8.53,INR
TXN10019491,CUST117360,MER101285,14-03-2024,2529.38,Credit Card,Mobile App,Success,7.59,INR
TXN10019492,CUST118674,MER100415,25-05-2025,1126.57,Debit Card,Mobile App,Success,2.25,INR
TXN10019493,CUST107246,MER102556,14-04-2025,1913.27,UPI,Web,Success,3.83,INR
TXN10019494,CUST106777,MER102161,10-02-2025,533.61,UPI,Web,Success,1.6,INR
TXN10019495,CUST115256,MER102256,06-01-2024,3514.29,UPI,Mobile App,Success,17.57,INR
TXN10019496,CUST112504,MER102067,07-04-2025,939.47,UPI,POS,Success,2.82,INR
TXN10019497,CUST104269,MER102008,18-04-2024,2683.25,UPI,Web,Success,21.47,INR
TXN10019498,CUST115259,MER102342,27-07-2025,1927.09,UPI,Mobile App,Success,5.78,INR
TXN10019499,CUST105057,MER100495,19-12-2024,1081.2,Debit Card,Mobile App,Failed,2.16,INR
TXN10019500,CUST110153,MER100839,09-07-2024,629.83,Debit Card,Web,Success,1.26,INR
TXN10019501,CUST108433,MER101341,16-09-2024,377.71,Debit Card,Web,Success,1.13,INR
TXN10019502,CUST108626,MER100035,09-02-2024,498.31,Net Banking,Mobile App,Success,1.49,INR
TXN10019503,CUST115902,MER102015,13-05-2024,863.51,UPI,Mobile App,Success,6.91,INR
TXN10019504,CUST112209,MER100811,15-03-2024,1968.27,Debit Card,Mobile App,Success,3.94,INR
TXN10019505,CUST103211,MER100340,07-03-2024,247,Debit Card,Mobile App,Success,0.49,INR
TXN10019506,CUST113008,MER100279,14-04-2023,1274.07,UPI,Web,Declined,6.37,INR
TXN10019507,CUST107780,MER102531,04-04-2023,1662.87,UPI,Mobile App,Success,8.31,INR
TXN10019508,CUST103337,MER100847,26-03-2024,725.91,Debit Card,Web,Success,2.18,INR
TXN10019509,CUST108230,MER101588,11-02-2023,513.85,UPI,Web,Declined,1.03,INR
TXN10019510,CUST111058,MER100776,09-07-2024,760.9,Net Banking,POS,Success,3.8,INR
TXN10019511,CUST110319,MER102034,14-11-2024,1109.59,UPI,Mobile App,Success,3.33,INR
TXN10019512,CUST109343,MER100145,18-06-2025,1799.6,Wallet,Mobile App,Success,5.4,INR
TXN10019513,CUST114020,MER100708,19-06-2023,524.7,Credit Card,Mobile App,Success,1.57,INR
TXN10019514,CUST113180,MER102567,06-03-2025,513.84,Debit Card,Mobile App,Declined,1.03,INR
TXN10019515,CUST100649,MER102959,30-05-2023,1247.92,Net Banking,Mobile App,Success,3.74,INR
TXN10019516,CUST102318,MER101674,15-04-2024,451.77,UPI,Mobile App,Success,2.26,INR
TXN10019517,CUST116919,MER101607,22-01-2025,494.41,Debit Card,Mobile App,Success,2.47,INR
TXN10019518,CUST100756,MER101303,11-02-2024,1339.38,Credit Card,Web,Failed,2.68,INR
TXN10019519,CUST110788,MER100961,11-05-2023,1618.04,UPI,Mobile App,Success,4.85,INR
TXN10019520,CUST113076,MER101382,21-06-2024,832.55,Credit Card,Mobile App,Success,1.67,INR
TXN10019521,CUST114245,MER101298,04-02-2023,672.41,UPI,POS,Success,2.02,INR
TXN10019522,CUST112947,MER100753,28-10-2023,778.89,UPI,Mobile App,Success,6.23,INR
TXN10019523,CUST117367,MER102532,20-12-2024,645.05,Wallet,Mobile App,Success,3.23,INR
TXN10019524,CUST103938,MER100349,07-09-2023,1385.43,UPI,Mobile App,Success,2.77,INR
TXN10019525,CUST104949,MER100263,16-01-2023,506.13,Debit Card,Web,Success,1.01,INR
TXN10019526,CUST100088,MER101166,28-07-2024,478.14,UPI,Mobile App,Success,1.43,INR
TXN10019527,CUST100833,MER102966,25-04-2024,758.97,Debit Card,Mobile App,Declined,2.28,INR
TXN10019528,CUST104905,MER101419,25-06-2023,1117.46,UPI,Web,Success,3.35,INR
TXN10019529,CUST111149,MER102928,01-10-2024,1109.53,UPI,Mobile App,Success,3.33,INR
TXN10019530,CUST100836,MER101865,11-04-2025,341.33,Net Banking,Mobile App,Success,1.02,INR
TXN10019531,CUST101739,MER100509,17-04-2025,2819.43,Wallet,Mobile App,Success,22.56,INR
TXN10019532,CUST105274,MER101651,29-09-2025,2497.87,UPI,Mobile App,Success,7.49,INR
TXN10019533,CUST108647,MER101611,20-06-2024,654.6,UPI,Mobile App,Success,1.96,INR
TXN10019534,CUST113133,MER102304,17-02-2024,1716.23,Net Banking,POS,Success,3.43,INR
TXN10019535,CUST113876,MER100351,02-09-2024,773.24,UPI,Mobile App,Failed,1.55,INR
TXN10019536,CUST117559,MER100470,20-08-2023,1302.58,UPI,Mobile App,Success,2.61,INR
TXN10019537,CUST106862,MER101004,24-09-2025,813.27,Credit Card,Mobile App,Success,1.63,INR
TXN10019538,CUST109657,MER101168,22-11-2024,776.92,Credit Card,POS,Success,3.88,INR
TXN10019539,CUST119331,MER101287,14-07-2024,302.86,Debit Card,Web,Success,0.61,INR
TXN10019540,CUST102491,MER100658,28-01-2023,1099.84,UPI,POS,Success,8.8,INR
TXN10019541,CUST113220,MER100685,01-10-2023,346.45,Credit Card,Web,Success,0.69,INR
TXN10019542,CUST114204,MER100072,13-05-2024,733.57,Debit Card,Mobile App,Success,1.47,INR
TXN10019543,CUST119467,MER101066,19-07-2024,696.6,Credit Card,Mobile App,Success,2.09,INR
TXN10019544,CUST100525,MER100623,03-06-2024,8116.76,UPI,POS,Success,16.23,INR
TXN10019545,CUST111619,MER101536,01-11-2024,1685.33,Credit Card,Web,Success,3.37,INR
TXN10019546,CUST118167,MER100129,30-03-2024,1803.73,Credit Card,Mobile App,Declined,3.61,INR
TXN10019547,CUST112706,MER102173,18-02-2024,1065.42,Credit Card,Mobile App,Success,3.2,INR
TXN10019548,CUST113099,MER102912,20-09-2024,752.82,UPI,POS,Success,1.51,INR
TXN10019549,CUST105447,MER102840,25-09-2023,1335.37,Credit Card,Mobile App,Success,10.68,INR
TXN10019550,CUST109110,MER102541,13-10-2024,1125.1,Credit Card,Mobile App,Failed,3.38,INR
TXN10019551,CUST106650,MER102413,21-06-2025,341.49,UPI,Web,Success,0.68,INR
TXN10019552,CUST106169,MER100577,28-08-2025,619,UPI,Mobile App,Success,1.86,INR
TXN10019553,CUST114475,MER102225,22-08-2025,1456.74,Debit Card,Mobile App,Success,2.91,INR
TXN10019554,CUST109862,MER102273,12-07-2023,1169.8,UPI,Mobile App,Success,3.51,INR
TXN10019555,CUST104604,MER102862,11-07-2023,3176.62,Credit Card,Mobile App,Success,9.53,INR
TXN10019556,CUST104445,MER101457,12-02-2023,1174.17,UPI,Web,Success,3.52,INR
TXN10019557,CUST117024,MER102107,26-02-2023,3166.28,Debit Card,POS,Success,9.5,INR
TXN10019558,CUST117180,MER101884,30-04-2025,1610.71,Wallet,Mobile App,Success,3.22,INR
TXN10019559,CUST118716,MER102799,27-05-2023,1266.74,Net Banking,Mobile App,Success,3.8,INR
TXN10019560,CUST104098,MER100062,24-04-2023,997.57,UPI,Mobile App,Success,2.99,INR
TXN10019561,CUST111795,MER102749,30-06-2024,641.98,Wallet,Mobile App,Declined,1.93,INR
TXN10019562,CUST116604,MER101420,07-06-2025,1222.75,UPI,Mobile App,Success,6.11,INR
TXN10019563,CUST119772,MER100796,03-01-2023,1133.2,UPI,Mobile App,Success,9.07,INR
TXN10019564,CUST112920,MER100426,06-05-2024,1000.78,Credit Card,POS,Success,8.01,INR
TXN10019565,CUST107947,MER100186,19-06-2025,366.02,UPI,Mobile App,Success,2.93,INR
TXN10019566,CUST103027,MER100607,12-04-2023,329.04,Wallet,Mobile App,Success,0.66,INR
TXN10019567,CUST118833,MER100814,24-05-2023,308.87,Debit Card,Mobile App,Success,1.54,INR
TXN10019568,CUST109326,MER101754,15-02-2024,1120.07,UPI,Mobile App,Success,8.96,INR
TXN10019569,CUST102732,MER100274,31-10-2024,1207.9,Debit Card,Mobile App,Success,3.62,INR
TXN10019570,CUST105827,MER102552,19-12-2025,626.05,Credit Card,POS,Failed,1.25,INR
TXN10019571,CUST115192,MER101977,17-04-2023,543.29,Debit Card,Mobile App,Success,1.09,INR
TXN10019572,CUST117148,MER101289,19-10-2023,785.81,Debit Card,Mobile App,Success,1.57,INR
TXN10019573,CUST104121,MER100701,04-04-2024,945.79,Credit Card,Mobile App,Success,1.89,INR
TXN10019574,CUST119555,MER101702,27-05-2023,1806.54,Credit Card,Mobile App,Success,3.61,INR
TXN10019575,CUST115254,MER102133,07-12-2025,679.96,UPI,Mobile App,Success,1.36,INR
TXN10019576,CUST100771,MER101489,19-11-2024,1739.94,Wallet,Mobile App,Success,3.48,INR
TXN10019577,CUST119025,MER101068,27-07-2024,654.29,Debit Card,Mobile App,Success,1.96,INR
TXN10019578,CUST104797,MER100291,03-09-2025,1889.78,UPI,Mobile App,Success,3.78,INR
TXN10019579,CUST114677,MER101425,20-03-2024,434.39,UPI,POS,Success,0.87,INR
TXN10019580,CUST113132,MER101763,13-01-2023,1493.94,UPI,Mobile App,Success,4.48,INR
TXN10019581,CUST113183,MER101174,10-01-2024,983.76,UPI,Mobile App,Success,1.97,INR
TXN10019582,CUST108218,MER102096,19-03-2025,188.46,UPI,Mobile App,Failed,0.38,INR
TXN10019583,CUST102666,MER100211,24-07-2024,828.44,Credit Card,Mobile App,Success,1.66,INR
TXN10019584,CUST118715,MER100014,21-06-2023,2955.91,Debit Card,Web,Success,8.87,INR
TXN10019585,CUST114788,MER100019,12-08-2024,694.18,Credit Card,Mobile App,Success,2.08,INR
TXN10019586,CUST113129,MER102635,01-05-2025,881.92,Wallet,Mobile App,Success,1.76,INR
TXN10019587,CUST118351,MER101664,22-12-2023,379.76,Credit Card,Mobile App,Success,1.14,INR
TXN10019588,CUST113200,MER100088,31-12-2023,1585.21,UPI,Mobile App,Success,4.76,INR
TXN10019589,CUST106543,MER101514,07-12-2024,1173.35,Debit Card,POS,Success,2.35,INR
